C,NEMP.WORLD,DISPATCHSCADA,AEMO,PUBLIC,2016/02/03,21:55:08,0000000268364491,DISPATCHSCADA,0000000268364485
I,DISPATCH,UNIT_SCADA,1,SETTLEMENTDATE,DUID,SCADAVALUE
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",BRAEMAR1,134.600010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",BRAEMAR2,109.600010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",BRAEMAR3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",BRAEMAR5,109.753760
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",BRAEMAR6,110.055890
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",BRAEMAR7,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",BROKENH1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",BW01,509.340970
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",BW02,522.606380
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",BW03,522.606380
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",BW04,519.567810
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",CALL_B_1,300.100010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",CALL_B_2,263.300020
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",CETHANA,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",CG1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",CG2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",CG3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",CG4,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",CLEMGPWF,27.949580
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",CPP_3,390.50
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",CPP_4,400.1250
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",CPSA,111.2825
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",DARTM1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",DDPS1,606.025570
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",DEVILS_G,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",DG_NSW1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",DG_QLD1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",DG_SA1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",DG_TAS1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",DG_VIC1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",DRYCGT1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",DRYCGT2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",DRYCGT3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",EILDON1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",EILDON2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",ER01,326.900020
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",ER02,328.75
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",ER03,329.150020
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",ER04,329.8750
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",FISHER,31.92
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",GORDON,213.326660
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",GSTONE1,133.8750
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",GSTONE2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",GSTONE3,133.1750
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",GSTONE4,133.1750
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",GSTONE5,133.1750
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",GSTONE6,131.599990
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",GULLRWF1,109.984530
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",GUNNING1,42.634230
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",GUTHEGA,30.70
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",HALLWF1,62.79
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",HALLWF2,35.43
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",HUMENSW,23.546250
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",HUMEV,-0.48
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",HVGTS,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",HWPS1,219
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",HWPS2,213
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",HWPS3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",HWPS4,177
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",HWPS5,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",HWPS6,159
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",HWPS7,190
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",HWPS8,188
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",JBUTTERS,67.27
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",JLA01,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",JLA02,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",JLA03,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",JLA04,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",JLB01,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",JLB02,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",JLB03,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",KAREEYA1,18.0650
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",KAREEYA2,18.1850
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",KAREEYA3,18.11
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",KAREEYA4,18.0750
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",KPP_1,694.474980
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",LADBROK1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",LADBROK2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",LD01,431.8688
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",LD02,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",LD03,423.318790
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",LD04,425.399960
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",LEM_WIL,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",LI_WY_CA,78.403170
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",LKBONNY2,25.7491
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",LKBONNY3,4.689050
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",LK_ECHO,23.840020
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",LNGS1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",LNGS2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",LONSDALE,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",LOYYB1,459.394930
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",LOYYB2,458.643040
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",LYA1,540
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",LYA2,145
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",LYA3,501
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",LYA4,501
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",MACARTH1,103.45
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",MACKAYGT,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",MACKNTSH,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",MCKAY1,0.13
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",MEADOWBK,11.7178
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",MERCER01,38.4140
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",MINTARO,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",MOR1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",MOR2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",MOR3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",MORTLK11,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",MORTLK12,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",MP1,346.25
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",MP2,364.700070
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",MPP_1,396
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",MPP_2,395
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",MSTUART1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",MSTUART2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",MSTUART3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",MURRAY,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",MUSSELR1,50.90
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",NBHWF1,72.70
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",NPS,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",NPS1,265.254880
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",NPS2,251.094380
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",NYNGAN1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",OAKEY1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",OAKEY2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",OAKLAND1,23.90
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",OSB-AG,147.917110
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",PLAYB-AG,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",POAT110,8.09
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",POAT220,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",POR01,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",POR03,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",PPCCGT,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",PTSTAN1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",PUMP1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",PUMP2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",QPS1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",QPS2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",QPS3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",QPS4,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",QPS5,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",REECE1,64.59
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",REECE2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",ROMA_7,32.673490
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",ROMA_8,31.969670
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",RT_NSW1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",RT_QLD1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",RT_SA1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",RT_SA2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",RT_SA3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",RT_SA4,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",RT_SA5,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",RT_SA6,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",RT_TAS1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",RT_VIC1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",RT_VIC10,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",RT_VIC11,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",RT_VIC12,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",RT_VIC2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",RT_VIC3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",RT_VIC4,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",RT_VIC5,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",RT_VIC6,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",RT_VIC7,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",RT_VIC8,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",RT_VIC9,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",SHGEN,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",SHPUMP,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",SITHE01,160.714720
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",SNOWNTH1,141.100010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",SNOWSTH1,121.80
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",SNOWTWN1,92.299190
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",SNOWYP,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",SNUG1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",STAN-1,282
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",STAN-2,222.400010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",STAN-3,223
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",STAN-4,282.399990
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",SWAN_E,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",TALWA1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",TARALGA1,33.87
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",TARONG#1,251.600010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",TARONG#2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",TARONG#3,252.30
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",TARONG#4,252.80
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",TARRALEA,21
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",TNPS1,359.500030
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",TORRA1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",TORRA2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",TORRA3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",TORRA4,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",TORRB1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",TORRB2,39.73
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",TORRB3,41.15
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",TORRB4,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",TREVALLN,95.760030
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",TRIBUTE,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",TUMUT3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",TUNGATIN,73.750020
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",TVCC201,204.239990
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",TVPP104,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",UPPTUMUT,430.880710
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",URANQ11,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",URANQ12,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",URANQ13,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",URANQ14,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",VP5,470.225010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",VP6,461.299990
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",VPGS1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",VPGS2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",VPGS3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",VPGS4,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",VPGS5,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",VPGS6,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",W/HOE#1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",W/HOE#2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",WATERLWF,34.40
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",WKIEWA1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",WKIEWA2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",WOODLWN1,35.73
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",YABULU,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",YABULU2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",YARWUN_1,151.62
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",YWPS1,378.445560
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",YWPS2,357.893680
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",YWPS3,351.202550
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 22:00:00",YWPS4,363.905060
C,"END OF REPORT",275
