C,NEMP.WORLD,DISPATCHSCADA,AEMO,PUBLIC,2016/02/03,15:40:07,0000000268356767,DISPATCHSCADA,0000000268356761
I,DISPATCH,UNIT_SCADA,1,SETTLEMENTDATE,DUID,SCADAVALUE
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",CG4,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",CLEMGPWF,30.903020
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",CPP_3,351.725010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",CPP_4,400.675020
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",CPSA,132.070010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",DARTM1,107.30
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",DDPS1,574.280150
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",DEVILS_G,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",DG_NSW1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",DG_QLD1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",DG_SA1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",DG_TAS1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",DG_VIC1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",DRYCGT1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",DRYCGT2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",DRYCGT3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",EILDON1,37.68
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",EILDON2,0.04
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",ER01,592.949950
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",ER02,591.800050
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",ER03,576.175050
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",ER04,592.400020
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",FISHER,33.53
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",GORDON,210.775220
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",GSTONE1,160.1250
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",GSTONE2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",GSTONE3,159.774990
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",GSTONE4,158.724990
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",GSTONE5,160.30
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",GSTONE6,163.099990
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",GULLRWF1,1.116120
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",GUNNING1,0.000340
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",GUTHEGA,31.199760
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",HALLWF1,41.74
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",HALLWF2,28.56
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",HUMENSW,23.6376
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",HUMEV,-0.54
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",HVGTS,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",HWPS1,213
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",HWPS2,214
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",HWPS3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",HWPS4,177
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",HWPS5,6
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",HWPS6,157
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",HWPS7,190
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",HWPS8,189
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",JBUTTERS,115.92
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",JLA01,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",JLA02,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",JLA03,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",JLA04,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",JLB01,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",JLB02,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",JLB03,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",KAREEYA1,17.9375
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",KAREEYA2,18.0050
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",KAREEYA3,17.98
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",KAREEYA4,17.91
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",KPP_1,688.150020
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",LADBROK1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",LADBROK2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",LD01,411.074980
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",LD02,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",LD03,375.506290
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",LD04,417.75
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",LEM_WIL,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",LI_WY_CA,75.941280
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",LKBONNY2,84.168380
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",LKBONNY3,15.239410
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",LK_ECHO,21.530010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",LNGS1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",LNGS2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",LONSDALE,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",LOYYB1,533.456970
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",LOYYB2,531.201290
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",LYA1,535
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",LYA2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",LYA3,531
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",LYA4,530
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",MACARTH1,308.039980
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",MACKAYGT,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",MACKNTSH,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",MCKAY1,0.13
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",MEADOWBK,15.633260
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",MERCER01,77.6460
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",MINTARO,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",MOR1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",MOR2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",MOR3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",MORTLK11,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",MORTLK12,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",MP1,641.049930
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",MP2,665.50
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",MPP_1,349.50
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",MPP_2,349.75
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",MSTUART1,135.2047
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",MSTUART2,135.675250
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",MSTUART3,0.997270
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",MURRAY,375.079380
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",MUSSELR1,9.50
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",NBHWF1,91.50
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",NPS,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",NPS1,263.790010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",NPS2,249.141190
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",NYNGAN1,79.75
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",OAKEY1,145.89
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",OAKEY2,146.61
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",OAKLAND1,54.70
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",OSB-AG,149.422290
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",PLAYB-AG,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",POAT110,32.18
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",POAT220,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",POR01,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",POR03,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",PPCCGT,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",PTSTAN1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",PUMP1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",PUMP2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",QPS1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",QPS2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",QPS3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",QPS4,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",QPS5,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",REECE1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",REECE2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",ROMA_7,30.643240
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",ROMA_8,29.912350
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",RT_NSW1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",RT_QLD1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",RT_SA1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",RT_SA2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",RT_SA3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",RT_SA4,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",RT_SA5,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",RT_SA6,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",RT_TAS1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",RT_VIC1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",RT_VIC10,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",RT_VIC11,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",RT_VIC12,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",RT_VIC2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",RT_VIC3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",RT_VIC4,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",RT_VIC5,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",RT_VIC6,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",RT_VIC7,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",RT_VIC8,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",RT_VIC9,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",SHGEN,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",SHPUMP,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",SITHE01,160.136930
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",SNOWNTH1,125.20
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",SNOWSTH1,89.80
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",SNOWTWN1,64.480380
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",SNOWYP,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",SNUG1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",STAN-1,304.600010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",STAN-2,245.600010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",STAN-3,231.600010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",STAN-4,303.600010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",SWAN_E,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",TALWA1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",TARALGA1,12.318750
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",TARONG#1,298.200010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",TARONG#2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",TARONG#3,295.600010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",TARONG#4,299.899990
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",TARRALEA,21
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",TNPS1,359.500030
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",TORRA1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",TORRA2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",TORRA3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",TORRA4,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",TORRB1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",TORRB2,40.31
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",TORRB3,40.53
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",TORRB4,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",TREVALLN,98.770030
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",TRIBUTE,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",TUMUT3,251.875080
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",TUNGATIN,71.060010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",TVCC201,203.55
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",TVPP104,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",UPPTUMUT,443.992770
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",URANQ11,143.481260
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",URANQ12,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",URANQ13,146.693760
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",URANQ14,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",VP5,596.700010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",VP6,525.649960
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",VPGS1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",VPGS2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",VPGS3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",VPGS4,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",VPGS5,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",VPGS6,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",W/HOE#1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",W/HOE#2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",WATERLWF,28
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",WKIEWA1,13.90
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",WKIEWA2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",WOODLWN1,37.601990
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",YABULU,83.340010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",YABULU2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",YARWUN_1,156.67
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",YWPS1,379.949370
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",YWPS2,359.898740
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",YWPS3,367.010130
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:45:00",YWPS4,386.487340
C,"END OF REPORT",275
