C,NEMP.WORLD,DISPATCHSCADA,AEMO,PUBLIC,2016/02/03,15:30:08,0000000268356511,DISPATCHSCADA,0000000268356505
I,DISPATCH,UNIT_SCADA,1,SETTLEMENTDATE,DUID,SCADAVALUE
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",CPSA,132.070010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",DARTM1,112.20
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",DDPS1,575.497860
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",DEVILS_G,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",DG_NSW1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",DG_QLD1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",DG_SA1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",DG_TAS1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",DG_VIC1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",DRYCGT1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",DRYCGT2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",DRYCGT3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",EILDON1,37.12
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",EILDON2,0.04
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",ER01,591.800050
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",ER02,590.699950
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",ER03,585.650020
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",ER04,591.049930
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",FISHER,34.28
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",GORDON,210.770570
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",GSTONE1,160.1250
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",GSTONE2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",GSTONE3,159.774990
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",GSTONE4,159.774990
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",GSTONE5,160.474990
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",GSTONE6,162.224990
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",GULLRWF1,1.054690
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",GUNNING1,-0.166290
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",GUTHEGA,30.800250
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",HALLWF1,42.80
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",HALLWF2,32.51
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",HUMENSW,23.514750
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",HUMEV,-0.54
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",HVGTS,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",HWPS1,213
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",HWPS2,214
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",HWPS3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",HWPS4,177
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",HWPS5,6
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",HWPS6,157
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",HWPS7,191
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",HWPS8,189
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",JBUTTERS,128.959990
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",JLA01,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",JLA02,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",JLA03,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",JLA04,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",JLB01,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",JLB02,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",JLB03,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",KAREEYA1,17.98
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",KAREEYA2,18.0350
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",KAREEYA3,18.03
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",KAREEYA4,17.9350
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",KPP_1,685.400020
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",LADBROK1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",LADBROK2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",LD01,410.531250
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",LD02,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",LD03,377.568760
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",LD04,415.462550
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",LEM_WIL,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",LI_WY_CA,75.761760
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",LKBONNY2,91.904790
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",LKBONNY3,15.295230
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",LK_ECHO,24.770010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",LNGS1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",LNGS2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",LONSDALE,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",LOYYB1,530.825320
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",LOYYB2,530.825320
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",LYA1,534
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",LYA2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",LYA3,531
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",LYA4,544
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",MACARTH1,301.56
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",MACKAYGT,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",MACKNTSH,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",MCKAY1,0.13
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",MEADOWBK,17.548120
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",MERCER01,62.2340
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",MINTARO,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",MOR1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",MOR2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",MOR3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",MORTLK11,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",MORTLK12,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",MP1,647.349980
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",MP2,671.025020
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",MPP_1,348.25
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",MPP_2,349.50
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",MSTUART1,135.2047
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",MSTUART2,90.188760
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",MSTUART3,0.997270
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",MURRAY,449.943240
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",MUSSELR1,13.30
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",NBHWF1,85.600010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",NPS,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",NPS1,265.743160
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",NPS2,248.164610
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",NYNGAN1,83.75
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",OAKEY1,145.44
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",OAKEY2,146.97
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",OAKLAND1,57.90
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",OSB-AG,148.7814
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",PLAYB-AG,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",POAT110,57.21
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",POAT220,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",POR01,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",POR03,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",PPCCGT,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",PTSTAN1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",PUMP1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",PUMP2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",QPS1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",QPS2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",QPS3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",QPS4,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",QPS5,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",REECE1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",REECE2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",ROMA_7,30.643240
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",ROMA_8,29.912350
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",RT_NSW1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",RT_QLD1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",RT_SA1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",RT_SA2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",RT_SA3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",RT_SA4,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",RT_SA5,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",RT_SA6,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",RT_TAS1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",RT_VIC1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",RT_VIC10,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",RT_VIC11,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",RT_VIC12,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",RT_VIC2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",RT_VIC3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",RT_VIC4,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",RT_VIC5,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",RT_VIC6,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",RT_VIC7,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",RT_VIC8,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",RT_VIC9,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",SHGEN,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",SHPUMP,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",SITHE01,160.924410
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 15:35:00",SNOWNTH1,116.399990
