C,NEMP.WORLD,DISPATCHSCADA,AEMO,PUBLIC,2016/02/03,20:55:08,0000000268363390,DISPATCHSCADA,0000000268363384
I,DISPATCH,UNIT_SCADA,1,SETTLEMENTDATE,DUID,SCADAVALUE
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",GSTONE3,148.5750
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",GSTONE4,147
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",GSTONE5,145.4250
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",GSTONE6,149.274990
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",GULLRWF1,86.955410
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",GUNNING1,42.445380
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",GUTHEGA,31.199990
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",HALLWF1,42.57
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",HALLWF2,36.29
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",HUMENSW,23.458050
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",HUMEV,-0.48
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",HVGTS,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",HWPS1,218
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",HWPS2,215
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",HWPS3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",HWPS4,178
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",HWPS5,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",HWPS6,159
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",HWPS7,190
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",HWPS8,189
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",JBUTTERS,99.37
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",JLA01,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",JLA02,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",JLA03,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",JLA04,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",JLB01,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",JLB02,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",JLB03,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",KAREEYA1,17.9575
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",KAREEYA2,17.9725
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",KAREEYA3,17.9725
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",KAREEYA4,17.9275
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",KPP_1,700.25
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",LADBROK1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",LADBROK2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",LD01,411.206270
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",LD02,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",LD03,414.8063
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",LD04,417.1875
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",LEM_WIL,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",LI_WY_CA,76.486630
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",LKBONNY2,21.568210
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",LKBONNY3,4.912340
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",LK_ECHO,22.550010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",LNGS1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",LNGS2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",LONSDALE,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",LOYYB1,534.584840
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",LOYYB2,531.201290
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",LYA1,537
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",LYA2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",LYA3,530
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",LYA4,549
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",MACARTH1,121.28
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",MACKAYGT,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",MACKNTSH,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",MCKAY1,0.13
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",MEADOWBK,15.376040
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",MERCER01,50.1060
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",MINTARO,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",MOR1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",MOR2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",MOR3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",MORTLK11,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",MORTLK12,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",MP1,647.349980
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",MP2,665.075070
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",MPP_1,397.50
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",MPP_2,398.75
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",MSTUART1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",MSTUART2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",MSTUART3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",MURRAY,181.714940
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",MUSSELR1,53.90
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",NBHWF1,47.70
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",NPS,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",NPS1,263.3017
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",NPS2,248.164610
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",NYNGAN1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",OAKEY1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",OAKEY2,42.57
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",OAKLAND1,48.70
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",OSB-AG,149.425950
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",PLAYB-AG,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",POAT110,15.22
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",POAT220,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",POR01,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",POR03,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",PPCCGT,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",PTSTAN1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",PUMP1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",PUMP2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",QPS1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",QPS2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",QPS3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",QPS4,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",QPS5,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",REECE1,100.150010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",REECE2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",ROMA_7,32.673490
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",ROMA_8,31.969670
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",RT_NSW1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",RT_QLD1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",RT_SA1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",RT_SA2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",RT_SA3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",RT_SA4,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",RT_SA5,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",RT_SA6,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",RT_TAS1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",RT_VIC1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",RT_VIC10,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",RT_VIC11,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",RT_VIC12,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",RT_VIC2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",RT_VIC3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",RT_VIC4,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",RT_VIC5,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",RT_VIC6,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",RT_VIC7,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",RT_VIC8,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",RT_VIC9,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",SHGEN,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",SHPUMP,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",SITHE01,160.104320
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",SNOWNTH1,141.70
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",SNOWSTH1,105.10
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",SNOWTWN1,90.392050
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",SNOWYP,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",SNUG1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",STAN-1,301.800020
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",STAN-2,241.20
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",STAN-3,222.400010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",STAN-4,300.399990
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",SWAN_E,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",TALWA1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",TARALGA1,51.3750
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",TARONG#1,267.800020
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",TARONG#2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",TARONG#3,267.300020
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",TARONG#4,268.800020
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",TARRALEA,21
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",TNPS1,359.500030
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",TORRA1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",TORRA2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",TORRA3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",TORRA4,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",TORRB1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",TORRB2,40.38
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",TORRB3,40.09
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",TORRB4,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",TREVALLN,95.780030
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",TRIBUTE,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",TUMUT3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",TUNGATIN,71.280010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",TVCC201,205.17
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",TVPP104,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",UPPTUMUT,446.038940
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",URANQ11,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",URANQ12,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",URANQ13,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",URANQ14,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",VP5,525.024960
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",VP6,523.674990
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",VPGS1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",VPGS2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",VPGS3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",VPGS4,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",VPGS5,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",VPGS6,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",W/HOE#1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",W/HOE#2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",WATERLWF,26.90
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",WKIEWA1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",WKIEWA2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",WOODLWN1,38.006990
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",YABULU,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",YABULU2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",YARWUN_1,154.75
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",YWPS1,378.6962
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",YWPS2,381.202550
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",YWPS3,354.872160
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 21:00:00",YWPS4,384.511380
C,"END OF REPORT",275
