C,NEMP.WORLD,DISPATCHSCADA,AEMO,PUBLIC,2016/02/03,16:20:08,0000000268357642,DISPATCHSCADA,0000000268357636
I,DISPATCH,UNIT_SCADA,1,SETTLEMENTDATE,DUID,SCADAVALUE
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",BRAEMAR2,151.80
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",BRAEMAR3,152.400010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",BRAEMAR5,135.898070
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",BRAEMAR6,137.318080
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",BRAEMAR7,134.971540
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",BROKENH1,40.651610
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",BW01,569.623110
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",BW02,570.668760
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",BW03,536.917240
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",BW04,574.752930
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",CALL_B_1,309.100010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",CALL_B_2,314.700010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",CETHANA,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",CG1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",CG2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",CG3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",CG4,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",CLEMGPWF,24.708010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",CPP_3,376.200010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",CPP_4,375.925020
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",CPSA,132.070010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",DARTM1,107.70
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",DDPS1,574.493770
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",DEVILS_G,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",DG_NSW1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",DG_QLD1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",DG_SA1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",DG_TAS1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",DG_VIC1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",DRYCGT1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",DRYCGT2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",DRYCGT3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",EILDON1,36.16
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",EILDON2,0.04
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",ER01,596.699950
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",ER02,596.75
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",ER03,577.324950
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",ER04,596.1250
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",FISHER,31.88
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",GORDON,210.4776
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",GSTONE1,160.1250
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",GSTONE2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",GSTONE3,159.774990
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",GSTONE4,159.95
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",GSTONE5,160.474990
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",GSTONE6,162.399990
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",GULLRWF1,38.869840
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",GUNNING1,1.615840
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",GUTHEGA,30.9950
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",HALLWF1,51.65
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",HALLWF2,31.02
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",HUMENSW,23.6061
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",HUMEV,-0.54
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",HVGTS,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",HWPS1,213
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",HWPS2,214
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",HWPS3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",HWPS4,177
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",HWPS5,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",HWPS6,157
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",HWPS7,190
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",HWPS8,189
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",JBUTTERS,123.99
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",JLA01,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",JLA02,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",JLA03,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",JLA04,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",JLB01,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",JLB02,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",JLB03,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",KAREEYA1,17.93
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",KAREEYA2,18.0475
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",KAREEYA3,18.0050
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",KAREEYA4,17.96
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",KPP_1,694.200010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",LADBROK1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",LADBROK2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",LD01,422.681210
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",LD02,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",LD03,380.324980
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",LD04,421.893770
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",LEM_WIL,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",LI_WY_CA,76.194830
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",LKBONNY2,71.0731
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",LKBONNY3,17.304820
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",LK_ECHO,22.170020
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",LNGS1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",LNGS2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",LONSDALE,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",LOYYB1,533.456970
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",LOYYB2,528.569640
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",LYA1,544
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",LYA2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",LYA3,532
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",LYA4,541
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",MACARTH1,313.06
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",MACKAYGT,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",MACKNTSH,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",MCKAY1,0.13
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",MEADOWBK,12.8610
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",MERCER01,81.8530
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",MINTARO,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",MOR1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",MOR2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",MOR3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",MORTLK11,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",MORTLK12,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",MP1,646.50
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",MP2,665.300050
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",MPP_1,374.75
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",MPP_2,361.50
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",MSTUART1,134.5773
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",MSTUART2,135.675250
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",MSTUART3,0.997270
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",MURRAY,362.037290
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",MUSSELR1,6
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",NBHWF1,84.50
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",NPS,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",NPS1,264.766570
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",NPS2,249.629490
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",NYNGAN1,54.75
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",OAKEY1,147.870010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",OAKEY2,149.040010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",OAKLAND1,57
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",OSB-AG,149.598070
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",PLAYB-AG,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",POAT110,48.11
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",POAT220,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",POR01,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",POR03,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",PPCCGT,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",PTSTAN1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",PUMP1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",PUMP2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",QPS1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",QPS2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",QPS3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",QPS4,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",QPS5,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",REECE1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",REECE2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",ROMA_7,30.643240
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",ROMA_8,29.912350
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",RT_NSW1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",RT_QLD1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",RT_SA1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",RT_SA2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",RT_SA3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",RT_SA4,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",RT_SA5,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",RT_SA6,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",RT_TAS1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",RT_VIC1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",RT_VIC10,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",RT_VIC11,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",RT_VIC12,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",RT_VIC2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",RT_VIC3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",RT_VIC4,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",RT_VIC5,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",RT_VIC6,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",RT_VIC7,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",RT_VIC8,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",RT_VIC9,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",SHGEN,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",SHPUMP,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",SITHE01,161.033710
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",SNOWNTH1,100.30
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",SNOWSTH1,81.50
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",SNOWTWN1,59.497440
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",SNOWYP,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",SNUG1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",STAN-1,286.200010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",STAN-2,227
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",STAN-3,225.20
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",STAN-4,287.200010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",SWAN_E,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",TALWA1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",TARALGA1,57.90
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",TARONG#1,324.899990
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",TARONG#2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",TARONG#3,324.200010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",TARONG#4,324.700010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",TARRALEA,20.90
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",TNPS1,359.500030
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",TORRA1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",TORRA2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",TORRA3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",TORRA4,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",TORRB1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",TORRB2,39.75
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",TORRB3,41.19
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",TORRB4,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",TREVALLN,97.980030
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",TRIBUTE,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",TUMUT3,248.774440
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",TUNGATIN,71.460010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",TVCC201,202.23
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",TVPP104,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",UPPTUMUT,436.631290
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",URANQ11,145.118770
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",URANQ12,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",URANQ13,147.199980
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",URANQ14,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",VP5,596.75
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",VP6,452.950010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",VPGS1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",VPGS2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",VPGS3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",VPGS4,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",VPGS5,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",VPGS6,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",W/HOE#1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",W/HOE#2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",WATERLWF,21.20
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",WKIEWA1,13.90
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",WKIEWA2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",WOODLWN1,45.63
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",YABULU,83.790010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",YABULU2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",YARWUN_1,157.879990
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",YWPS1,377.944310
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",YWPS2,359.146850
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",YWPS3,366.445560
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 16:25:00",YWPS4,383.664550
C,"END OF REPORT",275
